graph_id,split
grafo7341.60,train
grafo7342.44,train
grafo7343.44,train
grafo7344.39,train
grafo7345.38,train
grafo7346.58,train
grafo7347.40,train
grafo7348.60,train
grafo7349.43,train
grafo735.15,train
grafo7350.45,train
grafo7351.47,train
grafo7352.42,train
grafo7353.49,train
grafo7354.93,train
grafo7355.45,train
grafo7356.49,train
grafo7357.37,train
grafo7358.60,train
grafo7359.38,train
grafo736.13,train
grafo7360.44,train
grafo7361.76,train
grafo7362.38,train
grafo7363.39,train
grafo7364.36,train
grafo7365.45,train
grafo7366.35,train
grafo7367.44,train
grafo7368.42,train
grafo7369.48,train
grafo737.14,train
grafo7370.49,train
grafo7371.61,train
grafo7372.41,train
grafo7373.41,train
grafo7374.39,train
grafo7375.46,train
grafo7376.45,train
grafo7377.43,train
grafo7378.88,train
grafo7379.43,train
grafo738.12,train
grafo7380.36,train
grafo7381.44,train
grafo7382.48,train
grafo7383.38,train
grafo7384.45,train
grafo7385.37,train
grafo7386.46,train
grafo7387.39,train
grafo7388.50,train
grafo7389.42,train
grafo739.15,train
grafo7390.39,train
grafo7391.45,train
grafo7392.40,train
grafo7393.42,train
grafo7394.47,train
grafo7395.40,train
grafo7396.42,train
grafo7397.40,train
grafo7398.44,train
grafo7399.46,train
grafo740.11,train
grafo7400.57,train
grafo7401.40,train
grafo7402.57,train
grafo7403.43,train
grafo7404.43,train
grafo7405.46,train
grafo7406.41,train
grafo7407.54,train
grafo7408.38,train
grafo7409.40,train
grafo741.14,train
grafo7410.37,train
grafo7411.89,train
grafo7412.43,train
grafo7413.44,train
grafo7414.45,train
grafo7415.39,train
grafo7416.36,train
grafo7417.39,train
grafo7418.99,train
grafo7419.44,train
grafo742.13,train
grafo7420.41,train
grafo7421.40,train
grafo7422.40,train
grafo7423.43,train
grafo7424.45,train
grafo7425.44,train
grafo7426.47,train
grafo7427.66,train
grafo7428.43,train
grafo7429.44,train
grafo743.32,train
grafo7430.43,train
grafo7431.44,train
grafo7432.40,train
grafo7433.44,train
grafo7434.52,train
grafo7435.44,train
grafo7436.67,train
grafo7437.44,train
grafo7438.39,train
grafo7439.45,train
grafo744.28,train
grafo7440.42,train
grafo7441.43,train
grafo7442.45,train
grafo7443.42,train
grafo7444.43,train
grafo7445.49,train
grafo7446.45,train
grafo7447.98,train
grafo7448.60,train
grafo7449.40,train
grafo745.32,train
grafo7450.82,train
grafo7451.82,train
grafo7452.45,train
grafo7453.43,train
grafo7454.44,train
grafo7455.41,train
grafo7456.43,train
grafo7457.56,train
grafo7458.43,train
grafo7459.42,train
grafo746.13,train
grafo7460.45,train
grafo7461.72,train
grafo7462.38,train
grafo7463.84,train
grafo7464.81,train
grafo7465.43,train
grafo7466.42,train
grafo7467.54,train
grafo7468.54,train
grafo7469.41,train
grafo747.12,train
grafo7470.43,train
grafo7471.64,train
grafo7472.45,train
grafo7473.35,train
grafo7474.43,train
grafo7475.40,train
grafo7476.38,train
grafo7477.48,train
grafo7478.38,train
grafo7479.39,train
grafo748.11,train
grafo7480.45,train
grafo7481.41,train
grafo7482.41,train
grafo7483.73,train
grafo7484.43,train
grafo7485.42,train
grafo7486.42,train
grafo7487.42,train
grafo7488.46,train
grafo7489.39,train
grafo749.11,train
grafo7490.48,train
grafo7491.45,train
grafo7492.38,train
grafo7493.60,train
grafo7494.44,train
grafo7495.41,train
grafo7496.42,train
grafo7497.46,train
grafo7498.41,train
grafo7499.92,train
grafo750.12,train
grafo7500.53,train
grafo7501.53,train
grafo7502.35,train
grafo7503.44,train
grafo7504.50,train
grafo7505.72,train
grafo7506.41,train
grafo7507.67,train
grafo7508.56,train
grafo7509.36,train
grafo751.11,train
grafo7510.70,train
grafo7511.55,train
grafo7512.37,train
grafo7513.39,train
grafo7514.43,train
grafo7515.81,train
grafo7516.69,train
grafo7517.38,train
grafo7518.46,train
grafo7519.36,train
grafo752.76,train
grafo7520.45,train
grafo7521.37,train
grafo7522.46,train
grafo7523.50,train
grafo7524.90,train
grafo7525.60,train
grafo7526.38,train
grafo7527.41,train
grafo7528.66,train
grafo7529.93,train
grafo753.26,train
grafo7530.44,train
grafo7531.38,train
grafo7532.51,train
grafo7533.50,train
grafo7534.40,train
grafo7535.43,train
grafo7536.60,train
grafo7537.41,train
grafo7538.63,train
grafo7539.37,train
grafo754.16,train
grafo7540.46,train
grafo7541.40,train
grafo7542.40,train
grafo7543.43,train
grafo7544.40,train
grafo7545.44,train
grafo7546.42,train
grafo7547.47,train
grafo7548.35,train
grafo7549.38,train
grafo755.20,train
grafo7550.51,train
grafo7551.39,train
grafo7552.43,train
grafo7553.36,train
grafo7554.38,train
grafo7555.45,train
grafo7556.54,train
grafo7557.48,train
grafo7558.45,train
grafo7559.52,train
grafo756.12,train
grafo7560.35,train
grafo7561.37,train
grafo7562.51,train
grafo7563.42,train
grafo7564.57,train
grafo7565.57,train
grafo7566.47,train
grafo7567.45,train
grafo7568.38,train
grafo7569.39,train
grafo757.16,train
grafo7570.40,train
grafo7571.41,train
grafo7572.42,train
grafo7573.59,train
grafo7574.86,train
grafo7575.41,train
grafo7576.38,train
grafo7577.41,train
grafo7578.49,train
grafo7579.58,train
grafo758.10,train
grafo7580.79,train
grafo7581.39,train
grafo7582.45,train
grafo7583.42,train
grafo7584.69,train
grafo7585.48,train
grafo7586.36,train
grafo7587.95,train
grafo7588.42,train
grafo7589.47,train
grafo759.11,train
grafo7590.43,train
grafo7591.44,train
grafo7592.59,train
grafo7593.43,train
grafo7594.88,train
grafo7595.74,train
grafo7596.61,train
grafo7597.44,train
grafo7598.43,train
grafo7599.40,train
grafo760.13,train
grafo7600.40,train
grafo7601.48,train
grafo7602.42,train
grafo7603.45,train
grafo7604.45,train
grafo7605.44,train
grafo7606.51,train
grafo7607.42,train
grafo7608.88,train
grafo7609.42,train
grafo761.13,train
grafo7610.42,train
grafo7611.40,train
grafo7612.54,train
grafo7613.54,train
grafo7614.42,train
grafo7615.37,train
grafo7616.43,train
grafo7617.54,train
grafo7618.54,train
grafo7619.44,train
grafo762.27,train
grafo7620.37,train
grafo7621.44,train
grafo7622.45,train
grafo7623.45,train
grafo7624.41,train
grafo7625.47,train
grafo7626.38,train
grafo7627.57,train
grafo7628.47,train
grafo7629.42,train
grafo763.18,train
grafo7630.39,train
grafo7631.39,train
grafo7632.46,train
grafo7633.43,train
grafo7634.56,train
grafo7635.41,train
grafo7636.43,train
grafo7637.99,train
grafo7638.41,train
grafo7639.40,train
grafo764.23,train
grafo7640.45,train
grafo7641.39,train
grafo7642.42,train
grafo7643.61,train
grafo7644.47,train
grafo7645.37,train
grafo7646.50,train
grafo7647.42,train
grafo7648.58,train
grafo7649.58,train
grafo765.37,train
grafo7650.37,train
grafo7651.42,train
grafo7652.40,train
grafo7653.39,train
grafo7654.45,train
grafo7655.49,train
grafo7656.40,train
grafo7657.41,train
grafo7658.44,train
grafo7659.34,train
grafo766.12,train
grafo7660.59,train
grafo7661.42,train
grafo7662.38,train
grafo7663.45,train
grafo7664.56,train
grafo7665.42,train
grafo7666.42,train
grafo7667.47,train
grafo7668.43,train
grafo7669.56,train
grafo767.22,train
grafo7670.40,train
grafo7671.86,train
grafo7672.37,train
grafo7673.46,train
grafo7674.93,train
grafo7675.39,train
grafo7676.45,train
grafo7677.43,train
grafo7678.52,train
grafo7679.41,train
grafo768.28,train
grafo7680.40,train
grafo7681.40,train
grafo7682.50,train
grafo7683.38,train
grafo7684.38,train
grafo7685.40,train
grafo7686.41,train
grafo7687.53,train
grafo7688.53,train
grafo7689.37,train
grafo769.14,train
grafo7690.44,train
grafo7691.71,train
grafo7692.42,train
grafo7693.52,train
grafo7694.39,train
grafo7695.56,train
grafo7696.61,train
grafo7697.45,train
grafo7698.40,train
grafo7699.39,train
grafo770.12,train
grafo7700.43,train
grafo7701.43,train
grafo7702.48,train
grafo7703.84,train
grafo7704.42,train
grafo7705.42,train
grafo7706.40,train
grafo7707.44,train
grafo7708.43,train
grafo7709.42,train
grafo771.19,train
grafo7710.37,train
grafo7711.45,train
grafo7712.50,train
grafo7713.46,train
grafo7714.44,train
grafo7715.40,train
grafo7716.39,train
grafo7717.42,train
grafo7718.40,train
grafo7719.42,train
grafo772.11,train
grafo7720.44,train
grafo7721.52,train
grafo7722.43,train
grafo7723.54,train
grafo7724.54,train
grafo7725.41,train
grafo7726.46,train
grafo7727.42,train
grafo7728.49,train
grafo7729.44,train
grafo773.12,train
grafo7730.51,train
grafo7731.56,train
grafo7732.42,train
grafo7733.46,train
grafo7734.45,train
grafo7735.46,train
grafo7736.45,train
grafo7737.56,train
grafo7738.56,train
grafo7739.40,train
grafo774.17,train
grafo7740.38,train
grafo7741.52,train
grafo7742.46,train
grafo7743.37,train
grafo7744.42,train
grafo7745.38,train
grafo7746.43,train
grafo7747.40,train
grafo7748.51,train
grafo7749.41,train
grafo775.17,train
grafo7750.48,train
grafo7751.44,train
grafo7752.56,train
grafo7753.40,train
grafo7754.49,train
grafo7755.40,train
grafo7756.44,train
grafo7757.56,train
grafo7758.53,train
grafo7759.56,train
grafo776.36,train
grafo7760.46,train
grafo7761.44,train
grafo7762.46,train
grafo7763.57,train
grafo7764.57,train
grafo7765.78,train
grafo7766.40,train
grafo7767.40,train
grafo7768.42,train
grafo7769.56,train
grafo777.14,train
grafo7770.57,train
grafo7771.95,train
grafo7772.62,train
grafo7773.82,train
grafo7774.81,train
grafo7775.77,train
grafo7776.78,train
grafo7777.87,train
grafo7778.88,train
grafo7779.70,train
grafo778.15,train
grafo7780.90,train
grafo7781.93,train
grafo7782.81,train
grafo7783.84,train
grafo7784.66,train
grafo7785.100,train
grafo7786.69,train
grafo7787.71,train
grafo7788.84,train
grafo7789.62,train
grafo779.13,train
grafo7790.67,train
grafo7791.62,train
grafo7792.96,train
grafo7793.98,train
grafo7795.70,train
grafo7796.93,train
grafo7797.100,train
grafo7798.74,train
grafo7799.69,train
grafo780.15,train
grafo7800.61,train
grafo7801.70,train
grafo7802.71,train
grafo7803.75,train
grafo7804.77,train
grafo7805.59,train
grafo7806.63,train
grafo7807.76,train
grafo7808.69,train
grafo7809.71,train
grafo781.12,train
grafo7810.71,train
grafo7811.70,train
grafo7812.72,train
grafo7813.62,train
grafo7814.61,train
grafo7815.80,train
grafo7816.67,train
grafo7817.66,train
grafo7818.83,train
grafo7819.87,train
grafo782.10,train
grafo7820.71,train
grafo7821.76,train
grafo7822.85,train
grafo7823.80,train
grafo7824.85,train
grafo7825.74,train
grafo7826.87,train
grafo7827.77,train
grafo7828.68,train
grafo7829.77,train
grafo783.15,train
grafo7830.67,train
grafo7831.71,train
grafo7832.69,train
grafo7833.72,train
grafo7834.78,train
grafo7835.61,train
grafo7836.79,train
grafo7837.76,train
grafo7838.67,train
grafo7839.80,train
grafo784.18,train
grafo7840.78,train
grafo7841.83,train
grafo7842.68,train
grafo7843.81,train
grafo7844.77,train
grafo7845.81,train
grafo7846.76,train
grafo7847.77,train
grafo7848.68,train
grafo7849.77,train
grafo785.16,train
grafo7850.66,train
grafo7851.77,train
grafo7852.62,train
grafo7853.76,train
grafo7854.77,train
grafo7855.69,train
grafo7856.80,train
grafo7857.90,train
grafo7858.83,train
grafo7859.69,train
grafo786.20,train
grafo7860.82,train
grafo7861.87,train
grafo7862.80,train
grafo7863.67,train
grafo7864.75,train
grafo7865.72,train
grafo7866.69,train
grafo7867.60,train
grafo7868.77,train
grafo7869.69,train
grafo787.15,train
grafo7870.61,train
grafo7871.77,train
grafo7872.63,train
grafo7873.72,train
grafo7874.70,train
grafo7875.62,train
grafo7876.79,train
grafo7877.70,train
grafo7878.79,train
grafo7879.80,train
grafo788.16,train
grafo7880.62,train
grafo7881.61,train
grafo7882.67,train
grafo7883.65,train
grafo7884.83,train
grafo7885.83,train
grafo7886.80,train
grafo7887.68,train
grafo7888.77,train
grafo7889.71,train
grafo789.24,train
grafo7890.67,train
grafo7891.83,train
grafo7892.86,train
grafo7893.86,train
grafo7894.68,train
grafo7895.77,train
grafo7896.67,train
grafo7897.74,train
grafo7898.68,train
grafo7899.78,train
grafo790.17,train
grafo7900.77,train
grafo7901.69,train
grafo7902.68,train
grafo7903.76,train
grafo7904.82,train
grafo7905.67,train
grafo7906.67,train
grafo7907.80,train
grafo7908.80,train
grafo7909.74,train
grafo791.13,train
grafo7910.88,train
grafo7911.88,train
grafo7912.79,train
grafo7913.71,train
grafo7914.84,train
grafo7915.78,train
grafo7916.82,train
grafo7917.84,train
grafo7918.84,train
grafo7919.81,train
grafo792.13,train
grafo7920.77,train
grafo7921.71,train
grafo7922.82,train
grafo7923.62,train
grafo7924.72,train
grafo7925.81,train
grafo7926.75,train
grafo7927.70,train
grafo7928.82,train
grafo7929.76,train
grafo793.13,train
grafo7930.84,train
grafo7931.77,train
grafo7932.71,train
grafo7933.62,train
grafo7934.76,train
grafo7935.71,train
grafo7936.89,train
grafo7937.75,train
grafo7938.69,train
grafo7939.79,train
grafo794.19,train
grafo7940.83,train
grafo7941.80,train
grafo7942.83,train
grafo7943.76,train
grafo7944.85,train
grafo7945.81,train
grafo7946.78,train
grafo7947.78,train
grafo7948.90,train
grafo7949.84,train
grafo795.14,train
grafo7950.62,train
grafo7951.81,train
grafo7952.77,train
grafo7953.79,train
grafo7954.69,train
grafo7955.81,train
grafo7956.80,train
grafo7957.62,train
grafo7958.61,train
grafo7959.73,train
grafo796.14,train
grafo7960.62,train
grafo7961.63,train
grafo7962.78,train
grafo7963.84,train
grafo7964.75,train
grafo7965.62,train
grafo7966.77,train
grafo7967.76,train
grafo7968.71,train
grafo7969.78,train
grafo797.14,train
grafo7970.74,train
grafo7971.73,train
grafo7972.63,train
grafo7973.75,train
grafo7974.69,train
grafo7975.81,train
grafo7976.80,train
grafo7977.87,train
grafo7978.90,train
grafo7979.73,train
grafo798.26,train
grafo7980.62,train
grafo7981.85,train
grafo7982.76,train
grafo7983.73,train
grafo7984.92,train
grafo7985.93,train
grafo7986.77,train
grafo7987.79,train
grafo7988.61,train
grafo7989.61,train
grafo799.49,train
grafo7990.94,train
grafo7992.70,train
grafo7993.75,train
grafo7994.64,train
grafo7995.65,train
grafo7996.95,train
grafo7997.71,train
grafo7998.71,train
grafo7999.62,train
grafo800.12,train
grafo8000.99,train
grafo8001.82,train
grafo8002.91,train
grafo8003.89,train
grafo8004.77,train
grafo8005.84,train
grafo8008.95,train
grafo8009.87,train
grafo801.13,train
grafo8010.62,train
grafo8011.91,train
grafo8012.87,train
grafo8013.76,train
grafo8014.88,train
grafo8015.81,train
grafo8016.85,train
grafo8017.64,train
grafo8018.80,train
grafo8019.84,train
grafo802.17,train
grafo8020.77,train
grafo8021.88,train
grafo8022.80,train
grafo8023.99,train
grafo8024.85,train
grafo8025.82,train
grafo8026.69,train
grafo8027.60,train
grafo8028.68,train
grafo8029.75,train
grafo803.15,train
grafo8030.93,train
grafo8031.68,train
grafo8032.68,train
grafo8033.91,train
grafo8034.91,train
grafo8035.98,train
grafo8036.94,train
grafo8037.62,train
grafo8038.94,train
grafo8039.65,train
grafo804.21,train
grafo8040.73,train
grafo8041.68,train
grafo8042.62,train
grafo8043.72,train
grafo8044.76,train
grafo8045.68,train
grafo8046.68,train
grafo8047.70,train
grafo8048.68,train
grafo8049.74,train
grafo805.13,train
grafo8050.67,train
grafo8051.61,train
grafo8052.70,train
grafo8053.62,train
grafo8054.85,train
grafo8055.79,train
grafo8056.75,train
grafo8057.80,train
grafo8058.80,train
grafo8059.61,train
grafo806.15,train
grafo8060.88,train
grafo8061.66,train
grafo8062.83,train
grafo8063.70,train
grafo8064.77,train
grafo8065.82,train
grafo8066.79,train
grafo8067.80,train
grafo8068.77,train
grafo8069.73,train
grafo807.12,train
grafo8070.68,train
grafo8071.81,train
grafo8072.69,train
grafo8073.82,train
grafo8074.68,train
grafo8075.80,train
grafo8076.62,train
grafo8077.83,train
grafo8078.76,train
grafo8079.81,train
grafo808.12,train
grafo8080.76,train
grafo8081.80,train
grafo8082.83,train
grafo8083.88,train
grafo8084.75,train
grafo8085.76,train
grafo8086.81,train
grafo8087.84,train
grafo8088.82,train
grafo8089.80,train
grafo809.15,train
grafo8090.86,train
grafo8091.70,train
grafo8092.84,train
grafo8093.83,train
grafo8094.86,train
grafo8095.76,train
grafo8096.71,train
grafo8097.76,train
grafo8098.85,train
grafo8099.75,train
grafo810.16,train
grafo8100.60,train
grafo8101.82,train
grafo8102.82,train
grafo8103.71,train
grafo8104.69,train
grafo8105.70,train
grafo8106.83,train
grafo8107.77,train
grafo8108.85,train
grafo8109.77,train
grafo811.14,train
grafo8110.80,train
grafo8111.78,train
grafo8112.61,train
grafo8113.70,train
grafo8114.83,train
grafo8115.60,train
grafo8116.60,train
grafo8117.62,train
grafo8118.83,train
grafo8119.79,train
grafo812.14,train
grafo8120.75,train
grafo8121.61,train
grafo8122.72,train
grafo8123.87,train
grafo8124.76,train
grafo8125.78,train
grafo8126.71,train
grafo8127.78,train
grafo8128.81,train
grafo8129.79,train
grafo813.13,train
grafo8130.79,train
grafo8131.78,train
grafo8132.69,train
grafo8133.82,train
grafo8134.83,train
grafo8135.81,train
grafo8136.61,train
grafo8137.86,train
grafo8138.72,train
grafo8139.83,train
grafo814.14,train
grafo8140.72,train
grafo8141.79,train
grafo8142.73,train
grafo8143.77,train
grafo8144.82,train
grafo8145.78,train
grafo8146.77,train
grafo8147.69,train
grafo8148.85,train
grafo8149.82,train
grafo815.15,train
grafo8150.81,train
grafo8151.76,train
grafo8152.79,train
grafo8153.78,train
grafo8154.91,train
grafo8155.61,train
grafo8156.69,train
grafo8157.81,train
grafo8158.81,train
grafo8159.60,train
grafo816.17,train
grafo8160.83,train
grafo8161.67,train
grafo8162.75,train
grafo8163.76,train
grafo8164.76,train
grafo8165.77,train
grafo8166.75,train
grafo8167.81,train
grafo8168.76,train
grafo8169.61,train
grafo817.18,train
grafo8170.81,train
grafo8171.62,train
grafo8172.66,train
grafo8173.74,train
grafo8174.75,train
grafo8175.78,train
grafo8176.86,train
grafo8177.88,train
grafo8178.85,train
grafo8179.91,train
grafo818.13,train
grafo8180.74,train
grafo8181.72,train
grafo8182.61,train
grafo8183.63,train
grafo8184.94,train
grafo8185.61,train
grafo8186.90,train
grafo8187.70,train
grafo8188.62,train
grafo8189.85,train
grafo819.38,train
grafo8190.73,train
grafo8191.86,train
grafo8193.88,train
grafo8194.76,train
grafo8195.74,train
grafo8196.76,train
grafo8197.75,train
grafo8198.99,train
grafo8199.61,train
grafo820.18,train
grafo8200.76,train
grafo8201.85,train
grafo8202.78,train
grafo8203.81,train
grafo8204.82,train
grafo8205.74,train
grafo8206.90,train
grafo8207.88,train
grafo8208.89,train
grafo8209.91,train
grafo821.16,train
grafo8210.71,train
grafo8211.77,train
grafo8212.69,train
grafo8213.69,train
grafo8214.94,train
grafo8215.92,train
grafo8216.66,train
grafo8217.68,train
grafo8218.92,train
grafo8219.93,train
grafo822.11,train
grafo8220.96,train
grafo8221.94,train
grafo8222.84,train
grafo8223.99,train
grafo8224.100,train
grafo8225.88,train
grafo8226.90,train
grafo8227.69,train
grafo8228.68,train
grafo8229.70,train
grafo823.16,train
grafo8230.70,train
grafo8231.74,train
grafo8232.74,train
grafo8233.76,train
grafo8234.70,train
grafo8235.75,train
grafo8236.72,train
grafo8237.70,train
grafo8238.70,train
grafo8239.65,train
grafo824.12,train
grafo8240.72,train
grafo8241.73,train
grafo8242.82,train
grafo8243.71,train
grafo8244.72,train
grafo8245.83,train
grafo8246.82,train
grafo8247.81,train
grafo8248.86,train
grafo8249.77,train
grafo825.15,train
grafo8250.74,train
grafo8251.73,train
grafo8252.78,train
grafo8253.72,train
grafo8254.72,train
grafo8255.81,train
grafo8256.83,train
grafo8257.92,train
grafo8258.78,train
grafo8259.72,train
grafo826.22,train
grafo8260.86,train
grafo8261.66,train
grafo8262.78,train
grafo8263.78,train
grafo8264.78,train
grafo8265.69,train
grafo8266.81,train
grafo8267.76,train
grafo8268.61,train
grafo8269.82,train
grafo827.12,train
grafo8270.71,train
grafo8271.81,train
grafo8272.83,train
grafo8273.81,train
grafo8274.60,train
grafo8275.82,train
grafo8276.60,train
grafo8277.82,train
grafo8278.70,train
grafo8279.81,train
grafo828.22,train
grafo8280.88,train
grafo8281.85,train
grafo8282.76,train
grafo8283.83,train
grafo8284.84,train
grafo8285.74,train
grafo8286.81,train
grafo8287.77,train
grafo8288.82,train
grafo8289.74,train
grafo829.17,train
grafo8290.81,train
grafo8291.77,train
grafo8292.70,train
grafo8293.73,train
grafo8294.63,train
grafo8295.74,train
grafo8296.86,train
grafo8297.87,train
grafo8298.78,train
grafo8299.74,train
grafo830.27,train
grafo8300.84,train
grafo8301.76,train
grafo8302.81,train
grafo8303.72,train
grafo8304.85,train
grafo8305.65,train
grafo8306.76,train
grafo8307.72,train
grafo8308.83,train
grafo8309.78,train
grafo831.16,train
grafo8310.86,train
grafo8311.86,train
grafo8312.78,train
grafo8313.82,train
grafo8314.81,train
grafo8315.77,train
grafo8316.82,train
grafo8317.60,train
grafo8318.84,train
grafo8319.61,train
grafo832.21,train
grafo8320.83,train
grafo8321.78,train
grafo8322.70,train
grafo8323.84,train
grafo8324.76,train
grafo8325.61,train
grafo8326.76,train
grafo8327.62,train
grafo8328.67,train
grafo8329.78,train
grafo833.13,train
grafo8330.88,train
grafo8331.95,train
grafo8332.87,train
grafo8333.91,train
grafo8334.95,train
grafo8335.93,train
grafo8336.71,train
grafo8337.73,train
grafo8338.70,train
grafo8339.66,train
grafo834.11,train
grafo8340.69,train
grafo8342.97,train
grafo8343.75,train
grafo8344.73,train
grafo8345.85,train
grafo8346.83,train
grafo8347.69,train
grafo8348.99,train
grafo8349.91,train
grafo835.23,train
grafo8350.79,train
grafo8351.89,train
grafo8352.89,train
grafo8353.89,train
grafo8354.89,train
grafo8355.87,train
grafo8356.70,train
grafo8357.82,train
grafo8358.72,train
grafo8359.72,train
grafo836.10,train
grafo8360.87,train
grafo8361.65,train
grafo8362.85,train
grafo8363.69,train
grafo8364.87,train
grafo8365.87,train
grafo8366.76,train
grafo8367.76,train
grafo8368.89,train
grafo8369.72,train
grafo837.10,train
grafo8370.84,train
grafo8371.96,train
grafo8372.77,train
grafo8373.100,train
grafo8374.76,train
grafo8375.70,train
grafo8376.70,train
grafo8377.92,train
grafo8378.99,train
grafo838.16,train
grafo8380.93,train
grafo8381.75,train
grafo8382.69,train
grafo8383.87,train
grafo8384.61,train
grafo8385.73,train
grafo8386.73,train
grafo8387.70,train
grafo8388.72,train
grafo8389.71,train
grafo839.14,train
grafo8390.69,train
grafo8391.69,train
grafo8392.72,train
grafo8393.72,train
grafo8394.89,train
grafo8395.61,train
grafo8396.85,train
grafo8397.61,train
grafo8398.85,train
grafo8399.70,train
grafo840.17,train
grafo8400.81,train
grafo8401.69,train
grafo8402.61,train
grafo8403.73,train
grafo8404.69,train
grafo8405.65,train
grafo8406.75,train
grafo8407.61,train
grafo8408.84,train
grafo8409.78,train
grafo841.14,train
grafo8410.81,train
grafo8411.78,train
grafo8412.76,train
grafo8413.78,train
grafo8414.74,train
grafo8415.84,train
grafo8416.64,train
grafo8417.61,train
grafo8418.61,train
grafo8419.82,train
grafo842.21,train
grafo8420.81,train
grafo8421.83,train
grafo8422.71,train
grafo8423.82,train
grafo8424.61,train
grafo8425.81,train
grafo8426.75,train
grafo8427.65,train
grafo8428.82,train
grafo8429.81,train
grafo843.14,train
grafo8430.83,train
grafo8431.73,train
grafo8432.86,train
grafo8433.75,train
grafo8434.69,train
grafo8435.87,train
grafo8436.76,train
grafo8437.82,train
grafo8438.67,train
grafo8439.71,train
grafo844.12,train
grafo8440.84,train
grafo8441.72,train
grafo8442.76,train
grafo8443.74,train
grafo8444.83,train
grafo8445.83,train
grafo8446.76,train
grafo8447.82,train
grafo8448.86,train
grafo8449.72,train
grafo845.16,train
grafo8450.69,train
grafo8451.69,train
grafo8452.85,train
grafo8453.83,train
grafo8454.78,train
grafo8455.61,train
grafo8456.76,train
grafo8457.83,train
grafo8458.75,train
grafo8459.75,train
grafo846.27,train
grafo8460.76,train
grafo8461.64,train
grafo8462.76,train
grafo8463.72,train
grafo8464.73,train
grafo8465.85,train
grafo8466.75,train
grafo8467.71,train
grafo8468.85,train
grafo8469.85,train
grafo847.22,train
grafo8470.93,train
grafo8471.89,train
grafo8472.81,train
grafo8473.93,train
grafo8474.90,train
grafo8475.61,train
grafo8476.95,train
grafo8477.89,train
grafo8478.98,train
grafo8479.74,train
grafo848.13,train
grafo8480.91,train
grafo8481.96,train
grafo8482.73,train
grafo8483.76,train
grafo8484.87,train
grafo8485.85,train
grafo8486.85,train
grafo8487.87,train
grafo8488.85,train
grafo8489.87,train
grafo849.11,train
grafo8490.95,train
grafo8491.92,train
grafo8492.86,train
grafo8493.75,train
grafo8494.90,train
grafo8495.86,train
grafo8496.61,train
grafo8497.71,train
grafo8498.74,train
grafo8499.99,train
grafo850.12,train
grafo8500.89,train
grafo8501.94,train
grafo8502.89,train
grafo8503.89,train
grafo8504.71,train
grafo8505.79,train
grafo8506.88,train
grafo8507.75,train
grafo8508.73,train
grafo8509.74,train
grafo851.17,train
grafo8510.100,train
grafo8511.94,train
grafo8512.94,train
grafo8513.100,train
grafo8514.95,train
grafo8515.61,train
grafo8516.79,train
grafo8517.75,train
grafo8518.73,train
grafo8519.70,train
grafo852.19,train
grafo8520.70,train
grafo8521.73,train
grafo8522.76,train
grafo8523.71,train
grafo8524.75,train
grafo8525.60,train
grafo8526.76,train
grafo8527.67,train
grafo8528.84,train
grafo8529.74,train
grafo853.16,train
grafo8530.76,train
grafo8531.88,train
grafo8532.83,train
grafo8533.60,train
grafo8534.84,train
grafo8535.71,train
grafo8536.61,train
grafo8537.84,train
grafo8538.80,train
grafo8539.87,train
grafo854.12,train
grafo8540.74,train
grafo8541.86,train
grafo8542.61,train
grafo8543.87,train
grafo8544.61,train
grafo8545.74,train
grafo8546.75,train
grafo8547.85,train
grafo8548.75,train
grafo8549.100,train
grafo855.15,train
grafo8550.79,train
grafo8551.85,train
grafo8552.71,train
grafo8553.84,train
grafo8554.84,train
grafo8555.87,train
grafo8556.84,train
grafo8557.90,train
grafo8558.90,train
grafo8559.87,train
grafo856.11,train
grafo8560.71,train
grafo8561.77,train
grafo8562.61,train
grafo8563.92,train
grafo8564.100,train
grafo8565.71,train
grafo8566.98,train
grafo8567.85,train
grafo8568.83,train
grafo857.11,train
grafo8570.71,train
grafo8571.94,train
grafo8572.62,train
grafo8573.92,train
grafo8574.83,train
grafo8575.86,train
grafo8576.86,train
grafo8577.74,train
grafo8578.87,train
grafo8579.88,train
grafo858.23,train
grafo8580.91,train
grafo8581.94,train
grafo8582.96,train
grafo8583.85,train
grafo8584.61,train
grafo8585.91,train
grafo8586.60,train
grafo8587.71,train
grafo8588.71,train
grafo8589.73,train
grafo859.30,train
grafo8590.73,train
grafo8591.74,train
grafo8592.74,train
grafo8593.87,train
grafo8594.84,train
grafo8595.89,train
grafo8596.84,train
grafo8597.83,train
grafo8598.83,train
grafo8599.83,train
grafo860.31,train
grafo8600.84,train
grafo8601.87,train
grafo8602.87,train
grafo8603.87,train
grafo8604.84,train
grafo8605.68,train
grafo8606.60,train
grafo8607.60,train
grafo8608.74,train
grafo8609.73,train
grafo861.12,train
grafo8610.60,train
grafo8611.88,train
grafo8612.84,train
grafo8613.73,train
grafo8614.85,train
grafo8615.85,train
grafo8616.76,train
grafo8617.85,train
grafo8618.89,train
grafo8619.84,train
grafo862.25,train
grafo8620.86,train
grafo8621.73,train
grafo8622.75,train
grafo8623.74,train
grafo8624.85,train
grafo8625.85,train
grafo8626.74,train
grafo8627.82,train
grafo8628.85,train
grafo8629.84,train
grafo863.18,train
grafo8630.74,train
grafo8631.87,train
